name,date,closing_price
Moody's Corp,2011-09-27,31.49
Moody's Corp,2011-09-26,31.11
Moody's Corp,2011-09-23,30.37
Moody's Corp,2011-09-22,30.43
Moody's Corp,2011-09-21,31.76
Moody's Corp,2011-09-20,32.87
Moody's Corp,2011-09-19,32.7
Moody's Corp,2011-09-16,32.88
Moody's Corp,2011-09-15,32.4
Moody's Corp,2011-09-14,31.65
Moody's Corp,2011-09-13,30.47
Moody's Corp,2011-09-12,29.5
Moody's Corp,2011-09-09,28.97
Moody's Corp,2011-09-08,30.08
Moody's Corp,2011-09-07,30.27
Moody's Corp,2011-09-06,29.05
Moody's Corp,2011-09-02,29.34
Moody's Corp,2011-09-01,30.29
Moody's Corp,2011-08-31,30.83
Moody's Corp,2011-08-30,30.73
Moody's Corp,2011-08-29,30.81
Moody's Corp,2011-08-26,29.77
Moody's Corp,2011-08-25,29.26
Moody's Corp,2011-08-24,29.89
Moody's Corp,2011-08-23,28.47
Moody's Corp,2011-08-22,26.96
Moody's Corp,2011-08-19,27.04
Moody's Corp,2011-08-18,27.93
Moody's Corp,2011-08-17,31.41
Moody's Corp,2011-08-16,31.17
Moody's Corp,2011-08-15,32.55
Moody's Corp,2011-08-12,31.72
Moody's Corp,2011-08-11,31.25
Moody's Corp,2011-08-10,29.02
Moody's Corp,2011-08-09,31.53
Moody's Corp,2011-08-08,29.67
Moody's Corp,2011-08-05,32.73
Moody's Corp,2011-08-04,33.41
Moody's Corp,2011-08-03,35.47
Moody's Corp,2011-08-02,34.17
Moody's Corp,2011-08-01,35.19
Medtronic Inc.,2011-10-28,35.48
Medtronic Inc.,2011-10-27,35.02
Medtronic Inc.,2011-10-26,33.95
Medtronic Inc.,2011-10-25,33.73
Medtronic Inc.,2011-10-24,34.7
Medtronic Inc.,2011-10-21,34.29
Medtronic Inc.,2011-10-20,33.37
Medtronic Inc.,2011-10-19,33.64
Medtronic Inc.,2011-10-18,32.89
Medtronic Inc.,2011-10-17,32.45
Medtronic Inc.,2011-10-14,33.1
Medtronic Inc.,2011-10-13,32.66
Medtronic Inc.,2011-10-12,32.89
Medtronic Inc.,2011-10-11,33.23
Medtronic Inc.,2011-10-10,33.58
Medtronic Inc.,2011-10-07,32.83
Medtronic Inc.,2011-10-06,32.74
Medtronic Inc.,2011-10-05,32.26
Medtronic Inc.,2011-10-04,31.9
Medtronic Inc.,2011-10-03,31.55
Medtronic Inc.,2011-09-30,32.99
Medtronic Inc.,2011-09-29,33.7
Medtronic Inc.,2011-09-28,33.48
Medtronic Inc.,2011-09-27,34.21
Medtronic Inc.,2011-09-26,33.5
Medtronic Inc.,2011-09-23,32.81
Medtronic Inc.,2011-09-22,32.66
Medtronic Inc.,2011-09-21,33.61
Medtronic Inc.,2011-09-20,34.56
Medtronic Inc.,2011-09-19,33.81
Medtronic Inc.,2011-09-16,34.76
Medtronic Inc.,2011-09-15,34.26
Medtronic Inc.,2011-09-14,34.03
Medtronic Inc.,2011-09-13,33.63
Medtronic Inc.,2011-09-12,33.33
Medtronic Inc.,2011-09-09,33.13
Medtronic Inc.,2011-09-08,34.37
Medtronic Inc.,2011-09-07,35.15
Medtronic Inc.,2011-09-06,34.02
Medtronic Inc.,2011-09-02,33.95
Medtronic Inc.,2011-09-01,34.58
Medtronic Inc.,2011-08-31,34.8
Medtronic Inc.,2011-08-30,34.32
Medtronic Inc.,2011-08-29,34.53
Medtronic Inc.,2011-08-26,33.79
Medtronic Inc.,2011-08-25,33.6
Medtronic Inc.,2011-08-24,33.95
Medtronic Inc.,2011-08-23,32.85
Medtronic Inc.,2011-08-22,30.94
Medtronic Inc.,2011-08-19,31.05
Medtronic Inc.,2011-08-18,31.01
Medtronic Inc.,2011-08-17,32.37
Medtronic Inc.,2011-08-16,32.04
Medtronic Inc.,2011-08-15,31.79
Medtronic Inc.,2011-08-12,31.3
Medtronic Inc.,2011-08-11,30.94
Medtronic Inc.,2011-08-10,30.18
Medtronic Inc.,2011-08-09,31.54
Medtronic Inc.,2011-08-08,30.84
Medtronic Inc.,2011-08-05,33.06
Medtronic Inc.,2011-08-04,32.59
Medtronic Inc.,2011-08-03,34.05
Medtronic Inc.,2011-08-02,33.71
Medtronic Inc.,2011-08-01,34.62
MetLife Inc.,2011-10-28,36.82
MetLife Inc.,2011-10-27,35.67
MetLife Inc.,2011-10-26,33.19
MetLife Inc.,2011-10-25,32.83
MetLife Inc.,2011-10-24,34.69
MetLife Inc.,2011-10-21,33.51
MetLife Inc.,2011-10-20,32.1
MetLife Inc.,2011-10-19,31.38
MetLife Inc.,2011-10-18,32.43
MetLife Inc.,2011-10-17,30.84
MetLife Inc.,2011-10-14,32.17
MetLife Inc.,2011-10-13,31.24
MetLife Inc.,2011-10-12,31.75
MetLife Inc.,2011-10-11,30.58
MetLife Inc.,2011-10-10,30.4
MetLife Inc.,2011-10-07,28.8
MetLife Inc.,2011-10-06,30.69
MetLife Inc.,2011-10-05,29.2
MetLife Inc.,2011-10-04,27.49
MetLife Inc.,2011-10-03,26.6
MetLife Inc.,2011-09-30,28.01
MetLife Inc.,2011-09-29,29.3
MetLife Inc.,2011-09-28,28.19
MetLife Inc.,2011-09-27,29.23
MetLife Inc.,2011-09-26,28.57
MetLife Inc.,2011-09-23,26.82
MetLife Inc.,2011-09-22,26.95
MetLife Inc.,2011-09-21,29.03
MetLife Inc.,2011-09-20,31.07
MetLife Inc.,2011-09-19,31.51
MetLife Inc.,2011-09-16,33.04
MetLife Inc.,2011-09-15,32.52
MetLife Inc.,2011-09-14,31.19
MetLife Inc.,2011-09-13,30.55
MetLife Inc.,2011-09-12,30.3
MetLife Inc.,2011-09-09,29.88
MetLife Inc.,2011-09-08,30.04
MetLife Inc.,2011-09-07,31.4
MetLife Inc.,2011-09-06,29.5
MetLife Inc.,2011-09-02,30.77
MetLife Inc.,2011-09-01,32.37
MetLife Inc.,2011-08-31,33.6
MetLife Inc.,2011-08-30,32.98
MetLife Inc.,2011-08-29,33.31
MetLife Inc.,2011-08-26,31.46
MetLife Inc.,2011-08-25,31.53
MetLife Inc.,2011-08-24,32.6
MetLife Inc.,2011-08-23,31.63
MetLife Inc.,2011-08-22,30.56
MetLife Inc.,2011-08-19,31.13
MetLife Inc.,2011-08-18,31.87
MetLife Inc.,2011-08-17,33.79
MetLife Inc.,2011-08-16,33.62
MetLife Inc.,2011-08-15,34.42
MetLife Inc.,2011-08-12,33.26
MetLife Inc.,2011-08-11,33.5
MetLife Inc.,2011-08-10,31.83
MetLife Inc.,2011-08-09,34.88
MetLife Inc.,2011-08-08,32.74
MetLife Inc.,2011-08-05,36.35
MetLife Inc.,2011-08-04,36.9
MetLife Inc.,2011-08-03,39.45
MetLife Inc.,2011-08-02,39.6
MetLife Inc.,2011-08-01,41
McGraw-Hill,2011-10-28,43.36
McGraw-Hill,2011-10-27,44.31
McGraw-Hill,2011-10-26,43.31
McGraw-Hill,2011-10-25,43.23
McGraw-Hill,2011-10-24,44.7
McGraw-Hill,2011-10-21,44.62
McGraw-Hill,2011-10-20,42.91
McGraw-Hill,2011-10-19,43.07
McGraw-Hill,2011-10-18,44.24
McGraw-Hill,2011-10-17,43.82
McGraw-Hill,2011-10-14,44.97
McGraw-Hill,2011-10-13,44.22
McGraw-Hill,2011-10-12,44.23
McGraw-Hill,2011-10-11,43.71
McGraw-Hill,2011-10-10,43.33
McGraw-Hill,2011-10-07,41.83
McGraw-Hill,2011-10-06,41.92
McGraw-Hill,2011-10-05,40.88
McGraw-Hill,2011-10-04,41.1
McGraw-Hill,2011-10-03,39.94
McGraw-Hill,2011-09-30,41
McGraw-Hill,2011-09-29,42.31
McGraw-Hill,2011-09-28,43.1
McGraw-Hill,2011-09-27,43.64
McGraw-Hill,2011-09-26,43.2
McGraw-Hill,2011-09-23,42.93
McGraw-Hill,2011-09-22,42.64
McGraw-Hill,2011-09-21,43.35
McGraw-Hill,2011-09-20,45.25
McGraw-Hill,2011-09-19,45.44
McGraw-Hill,2011-09-16,45.29
McGraw-Hill,2011-09-15,44.56
McGraw-Hill,2011-09-14,43.45
McGraw-Hill,2011-09-13,41.5
McGraw-Hill,2011-09-12,40.26
McGraw-Hill,2011-09-09,38.72
McGraw-Hill,2011-09-08,40.44
McGraw-Hill,2011-09-07,41.11
McGraw-Hill,2011-09-06,40.1
McGraw-Hill,2011-09-02,40.62
McGraw-Hill,2011-09-01,41.55
McGraw-Hill,2011-08-31,42.11
McGraw-Hill,2011-08-30,42.2
McGraw-Hill,2011-08-29,42.32
McGraw-Hill,2011-08-26,40.59
McGraw-Hill,2011-08-25,40.3
McGraw-Hill,2011-08-24,41.3
McGraw-Hill,2011-08-23,38.44
McGraw-Hill,2011-08-22,36.8
McGraw-Hill,2011-08-19,36.76
McGraw-Hill,2011-08-18,36.91
McGraw-Hill,2011-08-17,39.79
McGraw-Hill,2011-08-16,38.56
McGraw-Hill,2011-08-15,38.75
McGraw-Hill,2011-08-12,37.53
McGraw-Hill,2011-08-11,36.68
McGraw-Hill,2011-08-10,35.12
McGraw-Hill,2011-08-09,37.32
McGraw-Hill,2011-08-08,37.87
McGraw-Hill,2011-08-05,41.45
McGraw-Hill,2011-08-04,42.92
McGraw-Hill,2011-08-03,44.36
McGraw-Hill,2011-08-02,44.14
McGraw-Hill,2011-08-01,41.14
Medco Health Solutions Inc.,2011-10-28,55.5
Medco Health Solutions Inc.,2011-10-27,54.34
Medco Health Solutions Inc.,2011-10-26,52.13
Medco Health Solutions Inc.,2011-10-25,46.94
Medco Health Solutions Inc.,2011-10-24,49.07
Medco Health Solutions Inc.,2011-10-21,48.09
Medco Health Solutions Inc.,2011-10-20,47.24
Medco Health Solutions Inc.,2011-10-19,47.91
Medco Health Solutions Inc.,2011-10-18,48.93
Medco Health Solutions Inc.,2011-10-17,48.71
Medco Health Solutions Inc.,2011-10-14,49.12
Medco Health Solutions Inc.,2011-10-13,49.01
Medco Health Solutions Inc.,2011-10-12,49.2
Medco Health Solutions Inc.,2011-10-11,49.57
Medco Health Solutions Inc.,2011-10-10,49.68
Medco Health Solutions Inc.,2011-10-07,48.47
Medco Health Solutions Inc.,2011-10-06,48.96
Medco Health Solutions Inc.,2011-10-05,45.65
Medco Health Solutions Inc.,2011-10-04,46.39
Medco Health Solutions Inc.,2011-10-03,45.64
Medco Health Solutions Inc.,2011-09-30,46.89
Medco Health Solutions Inc.,2011-09-29,48.06
Medco Health Solutions Inc.,2011-09-28,48.24
Medco Health Solutions Inc.,2011-09-27,49.21
Medco Health Solutions Inc.,2011-09-26,48.78
Medco Health Solutions Inc.,2011-09-23,47.93
Medco Health Solutions Inc.,2011-09-22,48.47
Medco Health Solutions Inc.,2011-09-21,49.4
Medco Health Solutions Inc.,2011-09-20,50.25
Medco Health Solutions Inc.,2011-09-19,50.23
Medco Health Solutions Inc.,2011-09-16,50.25
Medco Health Solutions Inc.,2011-09-15,50.02
Medco Health Solutions Inc.,2011-09-14,50.64
Medco Health Solutions Inc.,2011-09-13,51.65
Medco Health Solutions Inc.,2011-09-12,51.86
Medco Health Solutions Inc.,2011-09-09,51.31
Medco Health Solutions Inc.,2011-09-08,53.44
Medco Health Solutions Inc.,2011-09-07,53.99
Medco Health Solutions Inc.,2011-09-06,52.79
Medco Health Solutions Inc.,2011-09-02,52.91
Medco Health Solutions Inc.,2011-09-01,53.88
Medco Health Solutions Inc.,2011-08-31,54.14
Medco Health Solutions Inc.,2011-08-30,55.05
Medco Health Solutions Inc.,2011-08-29,54.85
Medco Health Solutions Inc.,2011-08-26,53.8
Medco Health Solutions Inc.,2011-08-25,52.48
Medco Health Solutions Inc.,2011-08-24,54.07
Medco Health Solutions Inc.,2011-08-23,53.53
Medco Health Solutions Inc.,2011-08-22,52.48
Medco Health Solutions Inc.,2011-08-19,52.37
Medco Health Solutions Inc.,2011-08-18,52.36
Medco Health Solutions Inc.,2011-08-17,53.38
Medco Health Solutions Inc.,2011-08-16,53.94
Medco Health Solutions Inc.,2011-08-15,54.89
Medco Health Solutions Inc.,2011-08-12,53.94
Medco Health Solutions Inc.,2011-08-11,54.15
Medco Health Solutions Inc.,2011-08-10,52.02
Medco Health Solutions Inc.,2011-08-09,53.8
Medco Health Solutions Inc.,2011-08-08,50.98
Medco Health Solutions Inc.,2011-08-05,55.48
Medco Health Solutions Inc.,2011-08-04,55.97
Medco Health Solutions Inc.,2011-08-03,59.85
Medco Health Solutions Inc.,2011-08-02,60.46
Medco Health Solutions Inc.,2011-08-01,62.05
Mead Johnson,2011-10-28,73.4
Mead Johnson,2011-10-27,72.76
Mead Johnson,2011-10-26,71.82
Mead Johnson,2011-10-25,71.8
Mead Johnson,2011-10-24,72.53
Mead Johnson,2011-10-21,72.8
Mead Johnson,2011-10-20,72.17
Mead Johnson,2011-10-19,71.5
Mead Johnson,2011-10-18,73.41
Mead Johnson,2011-10-17,73.36
Mead Johnson,2011-10-14,74.07
Mead Johnson,2011-10-13,73.73
Mead Johnson,2011-10-12,71.86
Mead Johnson,2011-10-11,72.59
Mead Johnson,2011-10-10,71.34
Mead Johnson,2011-10-07,71.17
Mead Johnson,2011-10-06,69.99
Mead Johnson,2011-10-05,69.36
Mead Johnson,2011-10-04,68.09
Mead Johnson,2011-10-03,68.11
Mead Johnson,2011-09-30,68.83
